"CountryName","Indicator","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"Lithuania","Gross enrolment ratio, secondary, gender parity index (GPI)",0.99374,0.99723,1.00105,0.99989,0.98253,0.97359,0.96361,0.95542,0.95878,0.95943,0.9567,0.95846,0.96378
"Lithuania","Gross enrolment ratio, secondary, male (%)",107.33455,107.07434,106.05411,104.76131,105.97133,107.39119,108.08698,111.41216,110.39679,109.83861,109.73907,110.63639,110.18456
"Lithuania","Gross enrolment ratio for tertiary education, female (%)",100.45186,100.37218,104.03379,107.20506,104.55157,101.42798,95.52589,88.28057,84.18322,82.67658,82.54948,84.00104,85.70255
"Lithuania","Gross enrolment ratio for tertiary education, male (%)",65.0341,65.10649,67.91034,71.78382,69.15929,67.44063,64.72169,59.56825,57.38664,57.52591,60.1374,61.4016,62.43534
"Lithuania","Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",1.35258,1.35135,1.34723,1.33041,1.33852,1.33509,1.32247,1.32524,1.31831,1.30421,1.2715,1.26904,1.27149
"Lithuania","Youth illiterate population, 15-24 years, female (number)",288,288,288,288,288,288,288,288,288,288,288,288,288
"Lithuania","Youth illiterate population, 15-24 years, male (number)",347,347,347,347,347,347,347,347,347,347,347,347,347
"Lithuania","Adult illiterate population, 15+ years, male (number)",2443,2443,2443,2443,2443,2443,2443,2443,2443,2443,2443,2443,2443
"Lithuania","Adult illiterate population, 15+ years, female (number)",2410,2410,2410,2410,2410,2410,2410,2410,2410,2410,2410,2410,2410
"Low & middle income","Adult literacy rate, population 15+ years, female (%)",73.928,74.30539,74.91593,75.44508,76.3895,76.86344,77.40663,77.70111,78.37231,78.66841,79.32453,79.73572,79.83292
"Low & middle income","Adult literacy rate, population 15+ years, male (%)",85.39605,85.52165,86.04746,86.28911,86.4049,86.51357,87.00079,87.17634,87.48658,87.61552,88.04626,88.19338,88.16672
"Low & middle income","Adult literacy rate, population 15+ years, adjusted gender parity index (GPIA)",0.86571,0.86885,0.87063,0.87433,0.88409,0.88846,0.88972,0.89131,0.89582,0.89788,0.90094,0.9041,0.90548
"Low & middle income","Youth literacy rate, population 15-24 years, female (%)",84.31167,84.32293,85.21835,85.41064,85.68452,86.16981,86.88895,87.39054,87.90488,88.09951,88.74214,89.06408,89.08988
"Low & middle income","Youth literacy rate, population 15-24 years, male (%)",90.52231,89.97343,90.90647,90.87246,90.73249,90.78411,91.30092,91.53581,91.75471,91.65173,91.9798,92.08898,91.89583
"Low & middle income","Youth literacy rate, population 15-24 years, adjusted gender parity index (GPIA)",0.93139,0.9372,0.93743,0.9399,0.94436,0.94917,0.95168,0.95471,0.95804,0.96124,0.9648,0.96715,0.96947
"Low & middle income","Gross enrolment ratio, primary, female (%)",99.81897,100.76914,101.56968,101.76203,101.82286,102.35443,103.34685,104.15358,102.78715,102.52431,104.70995,104.27007,100.06967
"Low & middle income","Gross enrolment ratio, primary, gender parity index (GPI)",0.95364,0.95672,0.96436,0.96951,0.9723,0.97442,0.97907,0.99807,0.99788,0.99933,1.00879,1.00523,0.97892
"Low & middle income","Gross enrolment ratio, primary, male (%)",104.67195,105.32776,105.32292,104.96191,104.72362,105.04104,105.55654,104.35489,103.00518,102.59354,103.79765,103.7271,102.22463
"Low & middle income","Gross enrolment ratio, secondary, female (%)",58.63492,60.67777,62.6974,63.99682,65.58057,67.07241,68.11656,69.80905,70.92503,71.00087,71.36528,70.98146,71.84716
"Low & middle income","Gross enrolment ratio, secondary, gender parity index (GPI)",0.93919,0.94635,0.95456,0.96641,0.96086,0.9648,0.96864,0.98154,0.98677,0.98602,0.98844,0.98688,0.98924
"Low & middle income","Gross enrolment ratio, secondary, male (%)",62.43127,64.11793,65.68172,66.2211,68.2519,69.51921,70.32166,71.12192,71.8756,72.0078,72.19979,71.92534,72.62871
"Low & middle income","Gross enrolment ratio for tertiary education, female (%)",19.01199,20.08218,21.29096,22.35419,23.6532,25.51121,27.30744,28.51828,31.419,32.64679,33.44621,34.08509,34.81179
"Low & middle income","Gross enrolment ratio for tertiary education, male (%)",19.13449,20.04497,21.08047,22.10022,23.36439,25.15794,26.20018,26.85235,29.16137,30.22425,30.64659,31.02729,31.3565
"Low & middle income","Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",0.9936,1.00185,1.00989,1.01136,1.01221,1.01385,1.04055,1.05842,1.07186,1.0742,1.08371,1.08971,1.09926
"Low & middle income","Youth illiterate population, 15-24 years, female (number)",79855633,80465955,76254822,75450398,74072200,71442118,67469575,64577330,61691441,60567421,57265031,55710077,55756611
"Low & middle income","Youth illiterate population, 15-24 years, male (number)",50599432,54043279,49334760,49723053,50598331,50322604,47405814,45989962,44701354,45242677,43498548,43018498,44252990
"Low & middle income","Adult illiterate population, 15+ years, male (number)",281030120,283504871,277791636,277470714,279630632,281806207,275923191,276473823,273974580,275306763,269716643,270355533,274957450
"Low & middle income","Adult illiterate population, 15+ years, female (number)",499399660,500835470,497157661,494706980,483511884,481373849,477561148,478796398,471633190,472317444,464624955,462105965,466604989
"Low income","Adult literacy rate, population 15+ years, female (%)",41.61243,43.24519,43.71384,44.21605,44.91234,47.30541,47.87731,48.9158,49.42094,50.23161,51.30202,52.34896,52.91327
"Low income","Adult literacy rate, population 15+ years, male (%)",61.84207,62.84302,63.18724,63.76781,63.92684,65.3852,65.76845,66.63993,66.96621,67.25322,67.60969,68.11589,68.32656
"Low income","Adult literacy rate, population 15+ years, adjusted gender parity index (GPIA)",0.67288,0.68815,0.69181,0.69339,0.70256,0.72349,0.72797,0.73403,0.738,0.7469,0.7588,0.76853,0.77442
"Low income","Youth literacy rate, population 15-24 years, female (%)",53.3052,55.43841,56.19952,57.36494,58.42862,61.8329,62.92794,64.28808,64.99856,66.05565,67.17688,68.4894,69.22588
"Low income","Youth literacy rate, population 15-24 years, male (%)",69.27116,70.2553,70.57928,71.25053,71.44723,73.06676,73.79785,74.83109,75.11122,75.38894,75.47391,75.94208,75.9337
"Low income","Youth literacy rate, population 15-24 years, adjusted gender parity index (GPIA)",0.76951,0.7891,0.79626,0.80512,0.81779,0.84625,0.85271,0.85911,0.86536,0.8762,0.89007,0.90186,0.91166
"Low income","Gross enrolment ratio, primary, female (%)",84.93664,87.26208,91.65576,92.75332,93.32413,94.11858,95.78914,95.97465,96.83209,96.21403,96.737,96.93498,97.2768
"Low income","Gross enrolment ratio, primary, gender parity index (GPI)",0.85817,0.86377,0.87633,0.88857,0.89527,0.89965,0.90527,0.90951,0.9123,0.92146,0.92283,0.92172,0.91834
"Low income","Gross enrolment ratio, primary, male (%)",98.97391,101.02443,104.59104,104.38447,104.24103,104.61729,105.8133,105.52367,106.14076,104.415,104.82602,105.16743,105.92647
"Low income","Gross enrolment ratio, secondary, female (%)",27.87203,28.86561,30.50809,31.84559,33.24893,34.54977,35.70117,35.44388,35.67932,36.00925,36.15644,36.56129,36.73397
"Low income","Gross enrolment ratio, secondary, gender parity index (GPI)",0.70878,0.72012,0.73185,0.74398,0.75965,0.77862,0.79051,0.80001,0.80074,0.81547,0.81779,0.82555,0.82884
"Low income","Gross enrolment ratio, secondary, male (%)",39.3242,40.08435,41.68639,42.80432,43.7688,44.37315,45.1624,44.30423,44.55785,44.15748,44.2122,44.28705,44.31998
"Low income","Gross enrolment ratio for tertiary education, female (%)",4.78905,4.99488,5.36191,5.81123,6.21937,6.41717,6.81602,6.92392,7.25552,7.3396,7.32196,7.3799,7.40636
"Low income","Gross enrolment ratio for tertiary education, male (%)",8.39909,8.88486,9.52479,10.23738,10.90532,10.96959,11.23763,11.38546,11.74986,11.68926,11.53095,11.57411,11.62482
"Low income","Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",0.57019,0.56218,0.56294,0.56765,0.57031,0.585,0.60654,0.60814,0.6175,0.62789,0.63498,0.63762,0.63712
"Low income","Youth illiterate population, 15-24 years, female (number)",21794672,21389501,21619900,21645193,21716771,20500822,20484444,20306324,20480784,20434700,20298456,20014734,20074337
"Low income","Youth illiterate population, 15-24 years, male (number)",14427664,14363127,14616391,14704298,15046499,14613025,14641207,14485929,14752099,15017285,15376666,15495319,15923569
"Low income","Adult illiterate population, 15+ years, male (number)",49517239,49662390,50686159,51398021,52727438,52103858,53073863,53289255,54382321,55576179,56635843,57461714,58859579
"Low income","Adult illiterate population, 15+ years, female (number)",78566642,78682731,80415981,82126093,83551651,82234079,83693653,84409758,86029807,87172357,87810747,88492730,90100936
"Lower middle income","Adult literacy rate, population 15+ years, female (%)",58.7445,58.06467,59.32443,60.16818,62.29361,62.85655,63.71516,64.3552,65.41398,66.31743,67.22427,68.07828,68.59158
"Lower middle income","Adult literacy rate, population 15+ years, male (%)",76.76544,76.41724,77.58528,78.16582,78.50488,78.49256,79.28424,79.66257,80.1486,80.79646,81.32177,81.7475,82.10877
"Lower middle income","Adult literacy rate, population 15+ years, adjusted gender parity index (GPIA)",0.76525,0.75984,0.76464,0.76975,0.7935,0.8008,0.80363,0.80785,0.81616,0.8208,0.82665,0.83279,0.83537
"Lower middle income","Youth literacy rate, population 15-24 years, female (%)",76.68571,76.23329,78.01824,78.84967,79.61287,80.35849,81.65161,82.90642,84.00079,85.03569,85.82059,86.38402,87.07012
"Lower middle income","Youth literacy rate, population 15-24 years, male (%)",86.77903,85.3634,87.226,87.52257,87.46325,87.50005,88.28562,88.91931,89.32738,89.76816,90.1137,90.4631,90.73601
"Lower middle income","Youth literacy rate, population 15-24 years, adjusted gender parity index (GPIA)",0.88369,0.89304,0.89444,0.90091,0.91024,0.91838,0.92486,0.93238,0.94037,0.94728,0.95236,0.95491,0.9596
"Lower middle income","Gross enrolment ratio, primary, female (%)",100.47723,101.72946,102.25098,102.56383,103.01621,103.73284,105.30305,107.37048,105.87094,105.6129,109.35618,108.04716,98.99627
"Lower middle income","Gross enrolment ratio, primary, gender parity index (GPI)",0.95723,0.96462,0.97852,0.98591,0.98627,0.98857,0.99849,1.03281,1.0316,1.033,1.04839,1.04197,0.98912
"Lower middle income","Gross enrolment ratio, primary, male (%)",104.96623,105.4604,104.49597,104.02981,104.45052,104.93229,105.46248,103.95953,102.62802,102.2394,104.3086,103.69504,100.08521
"Lower middle income","Gross enrolment ratio, secondary, female (%)",49.13678,50.69481,52.99876,53.98987,56.52421,58.81854,60.92907,62.95391,65.45188,65.91794,66.98936,66.21709,67.36678
"Lower middle income","Gross enrolment ratio, secondary, gender parity index (GPI)",0.88828,0.89761,0.91442,0.93542,0.93973,0.94696,0.95239,0.9799,0.98685,0.98847,0.99082,0.99165,0.99531
"Lower middle income","Gross enrolment ratio, secondary, male (%)",55.31699,56.47724,57.95904,57.71707,60.14972,62.1132,63.97487,64.24543,66.32381,66.68682,67.60992,66.77478,67.68436
"Lower middle income","Gross enrolment ratio for tertiary education, female (%)",12.06066,12.89199,14.02467,14.75551,15.95282,18.44834,19.86882,20.37293,21.8529,22.53938,22.84345,23.46308,24.18031
"Lower middle income","Gross enrolment ratio for tertiary education, male (%)",13.93442,15.29616,16.52264,17.40507,18.62762,21.19364,21.60855,21.26121,22.00692,22.75323,22.64019,22.93414,23.19925
"Lower middle income","Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",0.86553,0.84282,0.84882,0.84777,0.85641,0.87047,0.91949,0.95822,0.993,0.9906,1.0089,1.02254,1.04057
"Lower middle income","Youth illiterate population, 15-24 years, female (number)",53557231,55223420,51599632,50118057,48744348,47330122,44548572,41805770,39407585,37117037,35412382,34229788,32720843
"Lower middle income","Youth illiterate population, 15-24 years, male (number)",32285051,36173628,31918218,31500291,31965824,32149600,30384433,28981427,28147430,27211819,26500988,25760384,25215103
"Lower middle income","Adult illiterate population, 15+ years, male (number)",184862610,191668065,186054350,185053689,185973295,189775288,186413331,186617120,185713473,183119615,181524828,180725372,180438757
"Lower middle income","Adult illiterate population, 15+ years, female (number)",320247357,332507639,329358247,329308257,318243457,319730135,318588486,319208726,315816643,313504664,310881261,308412177,309001739
"Macao SAR, China","Adult literacy rate, population 15+ years, female (%)",90.72359,93.16269,93.16269,93.16269,93.16269,93.73191,93.16269,93.16269,93.16269,93.16269,95.03257,93.16269,93.16269
"Macao SAR, China","Adult literacy rate, population 15+ years, male (%)",96.46999,97.4690666666667,97.4690666666667,97.4690666666667,97.4690666666667,97.75129,97.4690666666667,97.4690666666667,97.4690666666667,97.4690666666667,98.18592,97.4690666666667,97.4690666666667
"Macao SAR, China","Adult literacy rate, population 15+ years, adjusted gender parity index (GPIA)",0.94043,0.95573,0.95573,0.95573,0.95573,0.95888,0.95573,0.95573,0.95573,0.95573,0.96788,0.95573,0.95573
"Macao SAR, China","Youth literacy rate, population 15-24 years, female (%)",99.69966,99.75197,99.75197,99.75197,99.75197,99.69008,99.75197,99.75197,99.75197,99.75197,99.86617,99.75197,99.75197
"Macao SAR, China","Youth literacy rate, population 15-24 years, male (%)",99.58699,99.6562833333333,99.6562833333333,99.6562833333333,99.6562833333333,99.65497,99.6562833333333,99.6562833333333,99.6562833333333,99.6562833333333,99.72689,99.6562833333333,99.6562833333333
"Macao SAR, China","Youth literacy rate, population 15-24 years, adjusted gender parity index (GPIA)",1.00113,1.00095666666667,1.00095666666667,1.00095666666667,1.00095666666667,1.00035,1.00095666666667,1.00095666666667,1.00095666666667,1.00095666666667,1.00139,1.00095666666667,1.00095666666667
"Macao SAR, China","Gross enrolment ratio, primary, female (%)",96.58241,97.33459,97.19683,94.56134,93.99891,94.00232,93.66979,94.50169,96.95364,98.52305,100.7958,100.8049,100.06885
"Macao SAR, China","Gross enrolment ratio, primary, gender parity index (GPI)",0.96235,0.94991,0.95781,0.96649,0.98137,0.98687,0.98233,0.98651,0.99173,0.98414,0.98614,0.98814,0.99346
"Macao SAR, China","Gross enrolment ratio, primary, male (%)",100.36101,102.46718,101.47827,97.84003,95.78309,95.25343,95.35464,95.79374,97.76205,100.11084,102.212,102.01449,100.72805
"Macao SAR, China","Gross enrolment ratio, secondary, female (%)",84.15903,85.57044,82.31053,83.8732,86.37672,89.49465,90.86503,91.22748,91.9614,93.80761,98.34078,100.11291,100.90295
"Macao SAR, China","Gross enrolment ratio, secondary, gender parity index (GPI)",0.93262,0.94788,0.96532,0.98213,0.96876,0.96115,0.97479,0.97598,0.97436,0.98511,0.99577,1.00233,0.99744
"Macao SAR, China","Gross enrolment ratio, secondary, male (%)",90.2395,90.27522,85.26718,85.39971,89.16216,93.11179,93.21495,93.47307,94.38107,95.22533,98.75855,99.8802,101.16185
"Macao SAR, China","Gross enrolment ratio for tertiary education, female (%)",43.1276,44.32935,46.21962,51.69932,54.09354,58.11605,56.65824,64.68257,72.97984,80.82486,89.56997,96.16884,104.46099
"Macao SAR, China","Gross enrolment ratio for tertiary education, male (%)",57.67155,52.26534,51.78376,56.4908,56.08768,58.68014,46.40112,51.69969,57.03205,62.05926,67.4286,73.66149,77.42853
"Macao SAR, China","Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",0.74781,0.84816,0.89255,0.91518,0.96445,0.99039,1.18103,1.20072,1.21852,1.23218,1.2472,1.23404,1.25878
"Macao SAR, China","Youth illiterate population, 15-24 years, female (number)",151,117.333333333333,117.333333333333,117.333333333333,117.333333333333,152,117.333333333333,117.333333333333,117.333333333333,117.333333333333,49,117.333333333333,117.333333333333
"Macao SAR, China","Youth illiterate population, 15-24 years, male (number)",188,150.666666666667,150.666666666667,150.666666666667,150.666666666667,161,150.666666666667,150.666666666667,150.666666666667,150.666666666667,103,150.666666666667,150.666666666667
"Macao SAR, China","Adult illiterate population, 15+ years, male (number)",6872,5531.66666666667,5531.66666666667,5531.66666666667,5531.66666666667,5130,5531.66666666667,5531.66666666667,5531.66666666667,5531.66666666667,4593,5531.66666666667,5531.66666666667
"Macao SAR, China","Adult illiterate population, 15+ years, female (number)",20480,16743.3333333333,16743.3333333333,16743.3333333333,16743.3333333333,15821,16743.3333333333,16743.3333333333,16743.3333333333,16743.3333333333,13929,16743.3333333333,16743.3333333333
"Madagascar","Adult literacy rate, population 15+ years, female (%)",67.4362666666667,67.4362666666667,67.4362666666667,61.64141,67.4362666666667,67.4362666666667,68.2833,67.4362666666667,67.4362666666667,67.4362666666667,67.4362666666667,67.4362666666667,72.38409
"Madagascar","Adult literacy rate, population 15+ years, male (%)",73.24044,73.24044,73.24044,67.41731,73.24044,73.24044,75.02887,73.24044,73.24044,73.24044,73.24044,73.24044,77.27514
"Madagascar","Adult literacy rate, population 15+ years, adjusted gender parity index (GPIA)",0.920376666666667,0.920376666666667,0.920376666666667,0.91433,0.920376666666667,0.920376666666667,0.91009,0.920376666666667,0.920376666666667,0.920376666666667,0.920376666666667,0.920376666666667,0.93671
"Madagascar","Youth literacy rate, population 15-24 years, female (%)",73.31632,73.31632,73.31632,63.96708,73.31632,73.31632,75.30385,73.31632,73.31632,73.31632,73.31632,73.31632,80.67803
"Madagascar","Youth literacy rate, population 15-24 years, male (%)",75.3490333333333,75.3490333333333,75.3490333333333,65.91478,75.3490333333333,75.3490333333333,78.41248,75.3490333333333,75.3490333333333,75.3490333333333,75.3490333333333,75.3490333333333,81.71984
"Madagascar","Youth literacy rate, population 15-24 years, adjusted gender parity index (GPIA)",0.972686666666667,0.972686666666667,0.972686666666667,0.97045,0.972686666666667,0.972686666666667,0.96036,0.972686666666667,0.972686666666667,0.972686666666667,0.972686666666667,0.972686666666667,0.98725
"Madagascar","Gross enrolment ratio, primary, female (%)",135.68342,136.9565,139.91836,147.61199,142.40313,142.05238,143.04652,143.35275,145.04742,147.29429,143.95325,142.53143,143.05715
"Madagascar","Gross enrolment ratio, primary, gender parity index (GPI)",0.96142,0.96778,0.97106,0.97758,0.98191,0.98127,0.98719,0.99253,0.99726,0.99973,1.00178,0.985568333333333,1.00731
"Madagascar","Gross enrolment ratio, primary, male (%)",141.12834,141.51542,144.08777,150.9978,145.02698,144.76315,144.90263,144.43118,145.4462,147.33387,143.69679,144.612465833333,142.01946
"Madagascar","Gross enrolment ratio, secondary, female (%)",23.62078,26.15766,28.49308,29.68997,33.6043990909091,35.8017,37.21091,33.6043990909091,37.98081,38.29903,38.20752,37.12338,37.06355
"Madagascar","Gross enrolment ratio, secondary, gender parity index (GPI)",0.94879,0.95072,0.94247,0.93912,0.97189,0.94973,0.95377,0.97189,0.98073,0.989,0.99459,1.01213,1.02974
"Madagascar","Gross enrolment ratio, secondary, male (%)",24.89564,27.51354,30.23246,31.6148,34.5006018181818,37.69674,39.01459,34.5006018181818,38.72709,38.72483,38.41544,36.67846,35.99303
"Madagascar","Gross enrolment ratio for tertiary education, female (%)",2.67833,3.07924,3.09257,3.31752,3.50057,3.91773,3.96282,4.15512,4.61272,4.56489,4.62497,5.09647,5.21415
"Madagascar","Gross enrolment ratio for tertiary education, male (%)",3.07025,3.47283,3.46036,3.67245,3.83985,4.22524,4.32107,4.43307,5.02548,5.0488,5.02708,5.47349,5.48737
"Madagascar","Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",0.87235,0.88667,0.89371,0.90335,0.91164,0.92722,0.91709,0.9373,0.91787,0.90415,0.92001,0.93112,0.95021
"Madagascar","Youth illiterate population, 15-24 years, female (number)",600221.333333333,600221.333333333,600221.333333333,724861,600221.333333333,600221.333333333,552659,600221.333333333,600221.333333333,600221.333333333,600221.333333333,600221.333333333,523144
"Madagascar","Youth illiterate population, 15-24 years, male (number)",553081.333333333,553081.333333333,553081.333333333,684221,553081.333333333,553081.333333333,481155,553081.333333333,553081.333333333,553081.333333333,553081.333333333,553081.333333333,493868
"Madagascar","Adult illiterate population, 15+ years, male (number)",1731157.33333333,1731157.33333333,1731157.33333333,1862824,1731157.33333333,1731157.33333333,1578486,1731157.33333333,1731157.33333333,1731157.33333333,1731157.33333333,1731157.33333333,1752162
"Madagascar","Adult illiterate population, 15+ years, female (number)",2152675.66666667,2152675.66666667,2152675.66666667,2237303,2152675.66666667,2152675.66666667,2046914,2152675.66666667,2152675.66666667,2152675.66666667,2152675.66666667,2152675.66666667,2173810
"Malaysia","Adult literacy rate, population 15+ years, female (%)",92.794,92.794,92.794,92.794,90.74768,92.794,92.794,92.794,92.794,92.794,93.36942,93.55407,93.50483
"Malaysia","Adult literacy rate, population 15+ years, male (%)",96.08823,96.08823,96.08823,96.08823,95.43375,96.08823,96.08823,96.08823,96.08823,96.08823,96.297,96.49912,96.12305
"Malaysia","Adult literacy rate, population 15+ years, adjusted gender parity index (GPIA)",0.965685,0.965685,0.965685,0.965685,0.9509,0.965685,0.965685,0.965685,0.965685,0.965685,0.9696,0.96948,0.97276
"Malaysia","Youth literacy rate, population 15-24 years, female (%)",97.69321,97.69321,97.69321,97.69321,98.45826,97.69321,97.69321,97.69321,97.69321,97.69321,97.85761,97.43844,97.01853
"Malaysia","Youth literacy rate, population 15-24 years, male (%)",97.3973,97.3973,97.3973,97.3973,98.38104,97.3973,97.3973,97.3973,97.3973,97.3973,97.39067,97.12167,96.69582
"Malaysia","Youth literacy rate, population 15-24 years, adjusted gender parity index (GPIA)",1.0030325,1.0030325,1.0030325,1.0030325,1.00078,1.0030325,1.0030325,1.0030325,1.0030325,1.0030325,1.00477,1.00325,1.00333
"Malaysia","Gross enrolment ratio, primary, female (%)",98.8124,98.23324,98.38411,99.10551,100.20986,101.63896,103.27992,105.15309,104.76151,104.12703,105.67065,106.00638,102.115221666667
"Malaysia","Gross enrolment ratio, primary, gender parity index (GPI)",1.00233,1.00564,1.00804,1.00883,1.00883,1.01077,1.01021,1.00918,1.00747,1.00579,1.01251,1.01329,1.00857416666667
"Malaysia","Gross enrolment ratio, primary, male (%)",98.583,97.68274,97.59951,98.23794,99.33267,100.5555,102.23653,104.19695,103.98479,103.52798,104.36543,104.61654,101.243298333333
"Malaysia","Gross enrolment ratio, secondary, female (%)",83.27936,80.63193,80.31649,79.14584,80.1992,80.68394,83.45069,84.43002,88.82466,88.68295,87.61487,87.95167,85.41413
"Malaysia","Gross enrolment ratio, secondary, gender parity index (GPI)",1.09063,1.08252,1.08426,1.08033,1.07671,1.08399,1.04824,1.06255,1.08219,1.0894,1.06881,1.05844,1.08428
"Malaysia","Gross enrolment ratio, secondary, male (%)",76.35895,74.48561,74.07473,73.26109,74.48537,74.43256,79.61037,79.45982,82.07882,81.40523,81.9743,83.09591,78.77512
"Malaysia","Gross enrolment ratio for tertiary education, female (%)",31.92911,34.41834,38.40127,40.58598,42.99131,41.41298,43.28743,45.21575,45.43081,51.66175,50.57597,47.06639,49.85466
"Malaysia","Gross enrolment ratio for tertiary education, male (%)",25.05311,25.82297,28.74731,30.67694,31.37361,31.15436,32.22861,33.24597,33.88727,39.83598,43.15045,40.54763,40.6635
"Malaysia","Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",1.21535,1.24973,1.2514,1.24415,1.27023,1.24772,1.25547,1.26473,1.25409,1.22891,1.14682,1.1385,1.18436
"Malaysia","Youth illiterate population, 15-24 years, female (number)",63388.75,63388.75,63388.75,63388.75,42725,63388.75,63388.75,63388.75,63388.75,63388.75,59079,70330,81421
"Malaysia","Youth illiterate population, 15-24 years, male (number)",75714.25,75714.25,75714.25,75714.25,47472,75714.25,75714.25,75714.25,75714.25,75714.25,76060,83657,95668
"Malaysia","Adult illiterate population, 15+ years, male (number)",455109.25,455109.25,455109.25,455109.25,479066,455109.25,455109.25,455109.25,455109.25,455109.25,440133,423677,477561
"Malaysia","Adult illiterate population, 15+ years, female (number)",786551,786551,786551,786551,909439,786551,786551,786551,786551,786551,743601,736809,756355
"Mali","Adult literacy rate, population 15+ years, female (%)",18.19091,21.0629,21.0629,21.0629,20.28793,18.90469,21.0629,21.0629,21.0629,22.19581,21.0629,21.0629,25.73516
"Mali","Adult literacy rate, population 15+ years, male (%)",34.85789,42.60581,42.60581,42.60581,43.40063,43.52047,42.60581,42.60581,42.60581,45.06592,42.60581,42.60581,46.18414
"Mali","Adult literacy rate, population 15+ years, adjusted gender parity index (GPIA)",0.52186,0.494692,0.494692,0.494692,0.46746,0.43439,0.494692,0.494692,0.494692,0.49252,0.494692,0.494692,0.55723
"Mali","Youth literacy rate, population 15-24 years, female (%)",30.79846,35.409086,35.409086,35.409086,33.94571,29.69539,35.409086,35.409086,35.409086,39.20776,35.409086,35.409086,43.39811
"Mali","Youth literacy rate, population 15-24 years, male (%)",47.37997,55.685002,55.685002,55.685002,56.37127,56.31502,55.685002,55.685002,55.685002,60.52549,55.685002,55.685002,57.83326
"Mali","Youth literacy rate, population 15-24 years, adjusted gender parity index (GPIA)",0.65003,0.635542,0.635542,0.635542,0.60218,0.52731,0.635542,0.635542,0.635542,0.64779,0.635542,0.635542,0.7504
"Mali","Gross enrolment ratio, primary, female (%)",68.39331,71.31305,73.82848,75.67007,76.95044,78.27162,75.42195,73.6103575,72.40482,71.5374,72.29217,75.63831,71.60267
"Mali","Gross enrolment ratio, primary, gender parity index (GPI)",0.80532,0.81907,0.83396,0.84485,0.85758,0.87009,0.87455,0.86403,0.8872,0.89754,0.88272,0.89448,0.901
"Mali","Gross enrolment ratio, primary, male (%)",84.92721,87.06639,88.52755,89.56576,89.72994,89.95831,86.24082,85.2715725,81.61027,79.70402,81.8971,84.56084,79.47066
"Mali","Gross enrolment ratio, secondary, female (%)",21.04287,23.99026,26.39331,28.97316,31.9384,33.85042,32.3150975,36.66656,37.4083,36.84055,36.61061,37.07136,36.99537
"Mali","Gross enrolment ratio, secondary, gender parity index (GPI)",0.61541,0.65799,0.64544,0.65566,0.68739,0.69874,0.721013333333333,0.78262,0.74114,0.79257,0.74389,0.80834,0.82297
"Mali","Gross enrolment ratio, secondary, male (%)",34.19299,36.45978,40.89211,44.18935,46.46348,48.44466,44.5399466666667,46.85101,50.47396,46.48233,49.21488,45.86132,44.95349
"Mali","Gross enrolment ratio for tertiary education, female (%)",3.5179475,3.5179475,3.39174,3.47904,3.5636,3.25185,3.96207,3.76,3.50106,3.23422,3.5179475,3.5179475,3.5179475
"Mali","Gross enrolment ratio for tertiary education, male (%)",8.40484375,8.40484375,7.33274,8.34143,8.6302,7.66335,10.09151,9.04399,8.398,7.73753,8.40484375,8.40484375,8.40484375
"Mali","Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",0.42001625,0.42001625,0.46255,0.41708,0.41292,0.42434,0.39261,0.41575,0.41689,0.41799,0.42001625,0.42001625,0.42001625
"Mali","Youth illiterate population, 15-24 years, female (number)",884126,979956.4,979956.4,979956.4,943053,1028486,979956.4,979956.4,979956.4,1003969,979956.4,979956.4,1040148
"Mali","Youth illiterate population, 15-24 years, male (number)",689318,687205.4,687205.4,687205.4,637856,653275,687205.4,687205.4,687205.4,664360,687205.4,687205.4,791218
"Mali","Adult illiterate population, 15+ years, male (number)",2231004,2360045.6,2360045.6,2360045.6,2201185,2254790,2360045.6,2360045.6,2360045.6,2455401,2360045.6,2360045.6,2657848
"Mali","Adult illiterate population, 15+ years, female (number)",2914121,3360547.4,3360547.4,3360547.4,3199267,3340229,3360547.4,3360547.4,3360547.4,3584828,3360547.4,3360547.4,3764292
"Malta","Adult literacy rate, population 15+ years, female (%)",95.38938,95.38938,95.38938,95.38938,95.38938,94.79004,95.38938,95.38938,95.38938,95.38938,95.38938,95.38938,95.98872
"Malta","Adult literacy rate, population 15+ years, male (%)",92.40131,92.40131,92.40131,92.40131,92.40131,91.79265,92.40131,92.40131,92.40131,92.40131,92.40131,92.40131,93.00997
"Malta","Adult literacy rate, population 15+ years, adjusted gender parity index (GPIA)",1.031325,1.031325,1.031325,1.031325,1.031325,1.03162,1.031325,1.031325,1.031325,1.031325,1.031325,1.031325,1.03103
"Malta","Youth literacy rate, population 15-24 years, female (%)",99.473725,99.473725,99.473725,99.473725,99.473725,99.38657,99.473725,99.473725,99.473725,99.473725,99.473725,99.473725,99.56088
